  2214.358,     1.009,     0.739,    -0.442,  2 
  2214.358,     0.926,     0.689,    -0.429,  2 
  2214.358,     0.946,     0.694,    -0.387,  2 
  2214.358,     0.930,     0.707,    -0.313,  2 
  2214.358,     0.932,     0.785,    -0.260,  2 
  2214.358,     0.900,     0.799,    -0.137,  2 
  2214.358,     0.906,     0.819,    -0.049,  2 
  2214.358,     0.914,     0.805,    -0.020,  2 
  2214.358,     0.895,     0.779,     0.046,  2 
  2214.358,     0.910,     0.783,     0.029,  2 
  2214.358,     0.881,     0.827,     0.108,  2 
  2214.358,     0.865,     0.805,     0.088,  2 
  2214.358,     0.852,     0.894,     0.157,  2 
  2214.358,     0.825,     0.931,     0.289,  2 
  2214.358,     0.765,     0.945,     0.421,  2 
  2214.358,     0.744,     0.975,     0.522,  2 
  2214.358,     0.693,     0.944,     0.561,  2 
  2214.358,     0.606,     0.899,     0.752,  2 
  2214.358,     0.564,     0.873,     0.848,  2 
  2214.358,     0.553,     0.875,     0.881,  2 
  2214.358,     0.517,     0.907,     0.938,  2 
  2214.358,     0.494,     0.941,     0.813,  2 
  2214.358,     0.475,     0.964,     0.856,  2 
  2214.358,     0.439,     0.905,     0.836,  2 
  2214.358,     0.478,     0.976,     0.719,  2 
  2214.358,     0.495,     0.977,     0.750,  2 
  2214.358,     0.490,     0.926,     0.816,  2 
  2214.358,     0.472,     0.861,     0.835,  2 
  2214.358,     0.475,     0.847,     0.777,  2 
  2214.358,     0.491,     0.883,     0.742,  2 
  2214.358,     0.466,     0.807,     0.808,  2 
  2214.358,     0.482,     0.773,     0.828,  2 
  2214.358,     0.482,     0.781,     0.809,  2 
  2214.358,     0.478,     0.849,     0.790,  2 
  2214.358,     0.464,     0.901,     0.752,  2 
  2214.358,     0.474,     0.982,     0.730,  2 
  2214.358,     0.468,     1.008,     0.727,  2 
  2214.358,     0.451,     1.065,     0.686,  2 
  2214.358,     0.460,     1.059,     0.650,  2 
  2214.358,     0.448,     1.059,     0.675,  2 
  2214.358,     0.456,     1.056,     0.610,  2 
  2214.358,     0.411,     0.938,     0.613,  2 
  2214.358,     0.432,     0.951,     0.490,  2 
  2214.358,     0.437,     0.908,     0.406,  2 
  2214.358,     0.387,     0.857,     0.382,  2 
  2214.358,     0.345,     0.787,     0.326,  2 
  2214.358,     0.305,     0.644,     0.275,  2 
  2214.358,     0.307,     0.598,     0.123,  2 
  2214.358,     0.310,     0.610,     0.101,  2 
  2214.358,     0.334,     0.673,     0.049,  2 
  2214.358,     0.325,     0.740,     0.079,  2 
  2214.358,     0.289,     0.714,     0.155,  2 
  2214.358,     0.239,     0.687,     0.262,  2 
  2214.358,     0.254,     0.673,     0.282,  2 
  2214.358,     0.246,     0.670,     0.235,  2 
  2214.358,     0.235,     0.629,     0.152,  2 
  2214.358,     0.187,     0.607,     0.120,  2 
  2214.358,     0.171,     0.534,     0.014,  2 
  2214.358,     0.147,     0.462,     0.032,  2 
  2214.358,     0.169,     0.429,     0.057,  2 
  2214.358,     0.164,     0.423,    -0.008,  2 
  2214.358,     0.152,     0.431,    -0.062,  2 
  2214.358,     0.117,     0.400,     0.037,  2 
  2214.358,     0.122,     0.426,     0.087,  2 
  2214.358,     0.113,     0.484,     0.176,  2 
  2214.358,     0.116,     0.521,     0.229,  2 
  2214.358,     0.082,     0.512,     0.290,  2 
  2214.358,     0.086,     0.525,     0.340,  2 
  2214.358,     0.069,     0.478,     0.471,  2 
  2214.358,     0.041,     0.489,     0.478,  2 
  2214.358,     0.013,     0.576,     0.523,  2 
  2214.358,    -0.006,     0.585,     0.533,  2 
  2214.358,     0.002,     0.620,     0.534,  2 
  2214.358,    -0.035,     0.599,     0.619,  2 
  2214.358,    -0.027,     0.670,     0.596,  2 
  2214.358,     0.001,     0.728,     0.683,  2 
  2214.358,     0.011,     0.740,     0.749,  2 
  2214.358,     0.006,     0.759,     0.818,  2 
  2214.358,     0.040,     0.813,     0.843,  2 
  2214.358,     0.016,     0.752,     0.969,  2 
  2214.358,     0.037,     0.754,     1.013,  2 
  2214.358,     0.009,     0.714,     1.018,  2 
  2214.358,     0.029,     0.704,     0.944,  2 
  2214.358,     0.060,     0.645,     0.924,  2 
  2214.358,     0.094,     0.652,     0.897,  2 
  2214.358,     0.129,     0.679,     0.814,  2 
  2214.358,     0.145,     0.649,     0.813,  2 
  2214.358,     0.179,     0.614,     0.798,  2 
  2214.358,     0.187,     0.544,     0.764,  2 
  2214.358,     0.215,     0.536,     0.758,  2 
  2214.358,     0.198,     0.473,     0.816,  2 
  2214.358,     0.150,     0.372,     0.883,  2 
  2214.358,     0.165,     0.418,     0.906,  2 
  2214.358,     0.159,     0.463,     0.872,  2 
  2214.358,     0.154,     0.493,     0.875,  2 
  2214.358,     0.107,     0.522,     0.856,  2 
  2214.358,     0.090,     0.544,     0.763,  2 
  2214.358,     0.078,     0.537,     0.680,  2 
  2214.358,     0.037,     0.560,     0.568,  2 
  2214.358,     0.024,     0.536,     0.454,  2 
  2214.358,     0.020,     0.554,     0.391,  2 
  2214.358,    -0.016,     0.559,     0.271,  2 
  2214.358,    -0.081,     0.516,     0.276,  2 
  2214.358,    -0.064,     0.535,     0.251,  2 
  2214.358,    -0.029,     0.659,     0.207,  2 
  2214.358,    -0.061,     0.729,     0.265,  2 
  2214.358,    -0.112,     0.779,     0.350,  2 
  2214.358,    -0.109,     0.813,     0.393,  2 
  2214.358,    -0.115,     0.805,     0.334,  2 
  2214.358,    -0.140,     0.799,     0.227,  2 
  2214.358,    -0.116,     0.809,     0.153,  2 
  2214.358,    -0.114,     0.839,     0.012,  2 
  2214.358,    -0.074,     0.986,    -0.068,  2 
  2214.358,    -0.102,     1.013,    -0.091,  2 
  2214.358,    -0.101,     0.959,    -0.061,  2 
  2214.358,    -0.094,     1.036,    -0.055,  2 
  2214.358,    -0.049,     1.058,    -0.014,  2 
  2214.358,    -0.062,     0.981,     0.095,  2 
  2214.358,    -0.030,     0.966,     0.070,  2 
  2214.358,    -0.022,     1.009,     0.200,  2 
  2214.358,    -0.012,     1.040,     0.248,  2 
  2214.358,    -0.030,     1.076,     0.336,  2 
  2214.358,    -0.065,     1.036,     0.415,  2 
  2214.358,    -0.046,     1.029,     0.453,  2 
  2214.358,     0.004,     1.031,     0.473,  2 
  2214.358,     0.026,     0.984,     0.490,  2 
  2214.358,     0.040,     0.965,     0.506,  2 
  2214.358,     0.073,     0.972,     0.462,  2 
  2214.358,     0.065,     0.932,     0.460,  2 
  2214.358,     0.124,     0.973,     0.368,  2 
  2214.358,     0.139,     0.996,     0.427,  2 
  2214.358,     0.156,     0.998,     0.429,  2 
  2214.358,     0.163,     0.985,     0.452,  2 
  2214.358,     0.217,     1.050,     0.502,  2 
  2214.358,     0.235,     1.023,     0.527,  2 
  2214.358,     0.234,     1.026,     0.566,  2 
  2214.358,     0.187,     0.969,     0.596,  2 
  2214.358,     0.261,     1.038,     0.630,  2 
  2214.358,     0.310,     1.073,     0.626,  2 
